reference_name,target_name,reference_network,inferred_network,name_dct,num_assignment_pair,is_truncated,probability_of_occurrence_strong,truncated_strong,probability_of_occurrence_weak,trunceated_weak,estimated_poc_strong,estimated_poc_weak
BIOMD0000000854,BIOMD0000000704,"BIOMD0000000854: 4 species, 7 reactions
  AktP_Dephosphorylation_Cytosol: Pc -> Ac
  Akt_Translocation_Cytosol_PM_Insulin: Ac -> Ap
  Akt_Translocation_PM_Cytosol: Ap -> Ac
  AktP_Translocation_PM_Cytosol: Pp -> Pc
  AktP_Translocation_Cytosol_PM_Insulin: Pc -> Pp
  AktP_Dephosphorylation_PM: Pp -> Ap
  Akt_Phosphorylation_PM_Equilibrium: Ap -> Pp","8892587: 4 species, 7 reactions
  R2__Cdc25_Phosphorylation: Cdc25_inactive -> Cdc25Ps216_inactive
  R18_Cdc25Ps216_activation: Cdc25Ps216_inactive -> Cdc25Ps216_active
  R18__Cdc25Ps216_inactivation: Cdc25Ps216_active -> Cdc25Ps216_inactive
  R7__Cdc25_inactivation: Cdc25_active -> Cdc25_inactive
  R7_Cdc25_Activation: Cdc25_inactive -> Cdc25_active
  R2_Cdc25_Phosphorylation: Cdc25_active -> Cdc25Ps216_active
  R2__Cdc25_Dephosphorylation: Cdc25Ps216_active -> Cdc25_active","{""species_names"": {""Ac"": ""Cdc25Ps216_inactive"", ""Pc"": ""Cdc25_inactive"", ""Ap"": ""Cdc25Ps216_active"", ""Pp"": ""Cdc25_active""}, ""reaction_names"": {""AktP_Dephosphorylation_Cytosol"": ""R2__Cdc25_Phosphorylation"", ""Akt_Translocation_Cytosol_PM_Insulin"": ""R18_Cdc25Ps216_activation"", ""Akt_Translocation_PM_Cytosol"": ""R18__Cdc25Ps216_inactivation"", ""AktP_Translocation_PM_Cytosol"": ""R7__Cdc25_inactivation"", ""AktP_Translocation_Cytosol_PM_Insulin"": ""R7_Cdc25_Activation"", ""AktP_Dephosphorylation_PM"": ""R2_Cdc25_Phosphorylation"", ""Akt_Phosphorylation_PM_Equilibrium"": ""R2__Cdc25_Dephosphorylation""}}",1,FALSE,0,0,0,0,0,0
BIOMD0000000866,BIOMD0000000007,"BIOMD0000000866: 4 species, 4 reactions
  p100_mRNA_Expressions: p100t -> p100
  p100_processing: p100 -> p52
  p52_degradation: p52 -> 
  p100_degradation: p100 -> ","205562: 4 species, 4 reactions
  Rum1DegInG2R: G2R -> G2K
  Cdc2Phos: G2K -> PG2
  PG2_dissoc: PG2 -> 
  G2K_dissoc: G2K -> ","{""species_names"": {""p100"": ""G2K"", ""p52"": ""PG2"", ""NIK"": ""UbE"", ""p100t"": ""G2R""}, ""reaction_names"": {""p100_mRNA_Expressions"": ""Rum1DegInG2R"", ""p100_processing"": ""Cdc2Phos"", ""p52_degradation"": ""PG2_dissoc"", ""p100_degradation"": ""G2K_dissoc""}}",19,FALSE,0,0,0,0,0,0
BIOMD0000000866,BIOMD0000000445,"BIOMD0000000866: 4 species, 4 reactions
  p100_mRNA_Expressions: p100t -> p100
  p100_processing: p100 -> p52
  p52_degradation: p52 -> 
  p100_degradation: p100 -> ","7926973: 4 species, 4 reactions
  cCOP1n_import: cCOP1c -> cCOP1n
  cCOP1d_activ: cCOP1n -> cCOP1d
  cCOP1d_degr: cCOP1d -> 
  cCOP1n_degr: cCOP1n -> ","{""species_names"": {""p100"": ""cCOP1n"", ""p52"": ""cCOP1d"", ""NIK"": ""species_1"", ""p100t"": ""cCOP1c""}, ""reaction_names"": {""p100_mRNA_Expressions"": ""cCOP1n_import"", ""p100_processing"": ""cCOP1d_activ"", ""p52_degradation"": ""cCOP1d_degr"", ""p100_degradation"": ""cCOP1n_degr""}}",29,FALSE,0,0,0,0,0,0
BIOMD0000000866,BIOMD0000000446,"BIOMD0000000866: 4 species, 4 reactions
  p100_mRNA_Expressions: p100t -> p100
  p100_processing: p100 -> p52
  p52_degradation: p52 -> 
  p100_degradation: p100 -> ","8320358: 4 species, 4 reactions
  re8: ATF6T -> ATF6GB
  re10: ATF6GB -> ATF6p50
  re11: ATF6p50 -> 
  re9: ATF6GB -> ","{""species_names"": {""p100"": ""ATF6GB"", ""p52"": ""ATF6p50"", ""NIK"": ""UFPT"", ""p100t"": ""ATF6T""}, ""reaction_names"": {""p100_mRNA_Expressions"": ""re8"", ""p100_processing"": ""re10"", ""p52_degradation"": ""re11"", ""p100_degradation"": ""re9""}}",24,FALSE,0,0,0,0,0,0
BIOMD0000000866,BIOMD0000000482,"BIOMD0000000866: 4 species, 4 reactions
  p100_mRNA_Expressions: p100t -> p100
  p100_processing: p100 -> p52
  p52_degradation: p52 -> 
  p100_degradation: p100 -> ","322390: 4 species, 4 reactions
  reaction9: p2IRS -> p1p2IRS
  reaction5: p1p2IRS -> p1IRS
  reaction3: p1IRS -> 
  reaction10: p1p2IRS -> ","{""species_names"": {""p100"": ""p1p2IRS"", ""p52"": ""p1IRS"", ""NIK"": ""GP"", ""p100t"": ""p2IRS""}, ""reaction_names"": {""p100_mRNA_Expressions"": ""reaction9"", ""p100_processing"": ""reaction5"", ""p52_degradation"": ""reaction3"", ""p100_degradation"": ""reaction10""}}",20,FALSE,0,0,0,0,0,0
BIOMD0000000866,BIOMD0000000577,"BIOMD0000000866: 4 species, 4 reactions
  p100_mRNA_Expressions: p100t -> p100
  p100_processing: p100 -> p52
  p52_degradation: p52 -> 
  p100_degradation: p100 -> ","6825373: 4 species, 4 reactions
  cCOP1n_import: cCOP1c -> cCOP1n
  cCOP1d_activ: cCOP1n -> cCOP1d
  cCOP1d_degr: cCOP1d -> 
  cCOP1n_degr: cCOP1n -> ","{""species_names"": {""p100"": ""cCOP1n"", ""p52"": ""cCOP1d"", ""NIK"": ""species_1"", ""p100t"": ""cCOP1c""}, ""reaction_names"": {""p100_mRNA_Expressions"": ""cCOP1n_import"", ""p100_processing"": ""cCOP1d_activ"", ""p52_degradation"": ""cCOP1d_degr"", ""p100_degradation"": ""cCOP1n_degr""}}",29,FALSE,0,0,0,0,0,0
BIOMD0000000866,BIOMD0000000597,"BIOMD0000000866: 4 species, 4 reactions
  p100_mRNA_Expressions: p100t -> p100
  p100_processing: p100 -> p52
  p52_degradation: p52 -> 
  p100_degradation: p100 -> ","1836440: 4 species, 4 reactions
  cCOP1n_import: cCOP1c -> cCOP1n
  cCOP1d_activ: cCOP1n -> cCOP1d
  cCOP1d_degr: cCOP1d -> 
  cCOP1n_degr: cCOP1n -> ","{""species_names"": {""p100"": ""cCOP1n"", ""p52"": ""cCOP1d"", ""NIK"": ""cE3"", ""p100t"": ""cCOP1c""}, ""reaction_names"": {""p100_mRNA_Expressions"": ""cCOP1n_import"", ""p100_processing"": ""cCOP1d_activ"", ""p52_degradation"": ""cCOP1d_degr"", ""p100_degradation"": ""cCOP1n_degr""}}",25,FALSE,0,0,0,0,0,0
BIOMD0000000866,BIOMD0000000598,"BIOMD0000000866: 4 species, 4 reactions
  p100_mRNA_Expressions: p100t -> p100
  p100_processing: p100 -> p52
  p52_degradation: p52 -> 
  p100_degradation: p100 -> ","5164892: 4 species, 4 reactions
  cCOP1n_import: cCOP1c -> cCOP1n
  cCOP1d_activ: cCOP1n -> cCOP1d
  cCOP1d_degr: cCOP1d -> 
  cCOP1n_degr: cCOP1n -> ","{""species_names"": {""p100"": ""cCOP1n"", ""p52"": ""cCOP1d"", ""NIK"": ""cE3"", ""p100t"": ""cCOP1c""}, ""reaction_names"": {""p100_mRNA_Expressions"": ""cCOP1n_import"", ""p100_processing"": ""cCOP1d_activ"", ""p52_degradation"": ""cCOP1d_degr"", ""p100_degradation"": ""cCOP1n_degr""}}",25,FALSE,0,0,0,0,0,0
BIOMD0000000866,BIOMD0000000708,"BIOMD0000000866: 4 species, 4 reactions
  p100_mRNA_Expressions: p100t -> p100
  p100_processing: p100 -> p52
  p52_degradation: p52 -> 
  p100_degradation: p100 -> ","6932696: 4 species, 4 reactions
  reaction_6: S_h -> I_h
  reaction_10: I_h -> R_h
  reaction_11: R_h -> 
  reaction_8: I_h -> ","{""species_names"": {""p100"": ""I_h"", ""p52"": ""R_h"", ""NIK"": ""S_a"", ""p100t"": ""S_h""}, ""reaction_names"": {""p100_mRNA_Expressions"": ""reaction_6"", ""p100_processing"": ""reaction_10"", ""p52_degradation"": ""reaction_11"", ""p100_degradation"": ""reaction_8""}}",4,FALSE,0,0,0,0,0,0
BIOMD0000000866,BIOMD0000000709,"BIOMD0000000866: 4 species, 4 reactions
  p100_mRNA_Expressions: p100t -> p100
  p100_processing: p100 -> p52
  p52_degradation: p52 -> 
  p100_degradation: p100 -> ","5915958: 4 species, 4 reactions
  reaction_6: S_h -> I_h
  reaction_10: I_h -> R_h
  reaction_11: R_h -> 
  reaction_8: I_h -> ","{""species_names"": {""p100"": ""I_h"", ""p52"": ""R_h"", ""NIK"": ""S_a"", ""p100t"": ""S_h""}, ""reaction_names"": {""p100_mRNA_Expressions"": ""reaction_6"", ""p100_processing"": ""reaction_10"", ""p52_degradation"": ""reaction_11"", ""p100_degradation"": ""reaction_8""}}",4,FALSE,0,0,0,0,0,0
BIOMD0000000866,BIOMD0000000710,"BIOMD0000000866: 4 species, 4 reactions
  p100_mRNA_Expressions: p100t -> p100
  p100_processing: p100 -> p52
  p52_degradation: p52 -> 
  p100_degradation: p100 -> ","2086536: 4 species, 4 reactions
  reaction_2: U_H -> U_E
  reaction_5: U_E -> U_I
  reaction_7: U_I -> 
  reaction_6: U_E -> ","{""species_names"": {""p100"": ""U_E"", ""p52"": ""U_I"", ""NIK"": ""U_R"", ""p100t"": ""U_H""}, ""reaction_names"": {""p100_mRNA_Expressions"": ""reaction_2"", ""p100_processing"": ""reaction_5"", ""p52_degradation"": ""reaction_7"", ""p100_degradation"": ""reaction_6""}}",8,FALSE,0,0,0,0,0,0
BIOMD0000000866,BIOMD0000000715,"BIOMD0000000866: 4 species, 4 reactions
  p100_mRNA_Expressions: p100t -> p100
  p100_processing: p100 -> p52
  p52_degradation: p52 -> 
  p100_degradation: p100 -> ","2628575: 4 species, 4 reactions
  reaction_2: I -> S
  reaction_3: S -> E
  reaction_6: E -> 
  reaction_4: S -> ","{""species_names"": {""p100"": ""S"", ""p52"": ""E"", ""NIK"": ""M"", ""p100t"": ""I""}, ""reaction_names"": {""p100_mRNA_Expressions"": ""reaction_2"", ""p100_processing"": ""reaction_3"", ""p52_degradation"": ""reaction_6"", ""p100_degradation"": ""reaction_4""}}",6,FALSE,0,0,0,0,0,0
BIOMD0000000866,BIOMD0000000786,"BIOMD0000000866: 4 species, 4 reactions
  p100_mRNA_Expressions: p100t -> p100
  p100_processing: p100 -> p52
  p52_degradation: p52 -> 
  p100_degradation: p100 -> ","8917552: 4 species, 4 reactions
  IkB_degradation_2: IKKactive_IkB -> IKK_active
  IKKa_spon_inactivation: IKK_active -> IKK_inact
  IKKinact_degradation: IKK_inact -> 
  IKKa_degradation: IKK_active -> ","{""species_names"": {""p100"": ""IKK_active"", ""p52"": ""IKK_inact"", ""NIK"": ""IKK_neutral"", ""p100t"": ""IKKactive_IkB""}, ""reaction_names"": {""p100_mRNA_Expressions"": ""IkB_degradation_2"", ""p100_processing"": ""IKKa_spon_inactivation"", ""p52_degradation"": ""IKKinact_degradation"", ""p100_degradation"": ""IKKa_degradation""}}",52,FALSE,0,0,0,0,0,0
BIOMD0000000866,BIOMD0000000794,"BIOMD0000000866: 4 species, 4 reactions
  p100_mRNA_Expressions: p100t -> p100
  p100_processing: p100 -> p52
  p52_degradation: p52 -> 
  p100_degradation: p100 -> ","5906743: 4 species, 4 reactions
  IkB_degradation_2: IKKactive_IkB -> IKK_active
  IKKa_spon_inactivation: IKK_active -> IKK_inact
  IKKinact_degradation: IKK_inact -> 
  IKKa_degradation: IKK_active -> ","{""species_names"": {""p100"": ""IKK_active"", ""p52"": ""IKK_inact"", ""NIK"": ""IKK_neutral"", ""p100t"": ""IKKactive_IkB""}, ""reaction_names"": {""p100_mRNA_Expressions"": ""IkB_degradation_2"", ""p100_processing"": ""IKKa_spon_inactivation"", ""p52_degradation"": ""IKKinact_degradation"", ""p100_degradation"": ""IKKa_degradation""}}",56,FALSE,0,0,0,0,0,0
BIOMD0000000866,BIOMD0000000796,"BIOMD0000000866: 4 species, 4 reactions
  p100_mRNA_Expressions: p100t -> p100
  p100_processing: p100 -> p52
  p52_degradation: p52 -> 
  p100_degradation: p100 -> ","1848427: 4 species, 4 reactions
  pre_angiogenesis: E -> P
  pa_conversion: P -> A
  angiogenesis_cell_death: A -> 
  pa_death: P -> ","{""species_names"": {""p100"": ""P"", ""p52"": ""A"", ""NIK"": ""C"", ""p100t"": ""E""}, ""reaction_names"": {""p100_mRNA_Expressions"": ""pre_angiogenesis"", ""p100_processing"": ""pa_conversion"", ""p52_degradation"": ""angiogenesis_cell_death"", ""p100_degradation"": ""pa_death""}}",2,FALSE,0,0,0,0,0,0
BIOMD0000000866,BIOMD0000000840,"BIOMD0000000866: 4 species, 4 reactions
  p100_mRNA_Expressions: p100t -> p100
  p100_processing: p100 -> p52
  p52_degradation: p52 -> 
  p100_degradation: p100 -> ","9533280: 4 species, 4 reactions
  Vicodin_Use_Transition_Acute_Chronic: M -> C1
  Vicodin_Use_Transition_Chronic: C1 -> C2
  Vicodin_Use_Transition_Chronic2_Exit: C2 -> 
  Vicodin_Use_Transition_Chronic_Exit: C1 -> ","{""species_names"": {""p100"": ""C1"", ""p52"": ""C2"", ""NIK"": ""A"", ""p100t"": ""M""}, ""reaction_names"": {""p100_mRNA_Expressions"": ""Vicodin_Use_Transition_Acute_Chronic"", ""p100_processing"": ""Vicodin_Use_Transition_Chronic"", ""p52_degradation"": ""Vicodin_Use_Transition_Chronic2_Exit"", ""p100_degradation"": ""Vicodin_Use_Transition_Chronic_Exit""}}",2,FALSE,0,0,0,0,0,0
BIOMD0000000866,BIOMD0000000852,"BIOMD0000000866: 4 species, 4 reactions
  p100_mRNA_Expressions: p100t -> p100
  p100_processing: p100 -> p52
  p52_degradation: p52 -> 
  p100_degradation: p100 -> ","2213789: 4 species, 4 reactions
  HSC_MPN_Mutation: x0 -> y0
  MPN_SC_Death: y0 -> a
  Dead_Cells_Elimination_Per_Cytokine: a -> 
  MPN_SC_Proliferation: y0 -> ","{""species_names"": {""p100"": ""y0"", ""p52"": ""a"", ""NIK"": ""x1"", ""p100t"": ""x0""}, ""reaction_names"": {""p100_mRNA_Expressions"": ""HSC_MPN_Mutation"", ""p100_processing"": ""MPN_SC_Death"", ""p52_degradation"": ""Dead_Cells_Elimination_Per_Cytokine"", ""p100_degradation"": ""MPN_SC_Proliferation""}}",3,FALSE,0,0,0,0,0,0
BIOMD0000000866,BIOMD0000000895,"BIOMD0000000866: 4 species, 4 reactions
  p100_mRNA_Expressions: p100t -> p100
  p100_processing: p100 -> p52
  p52_degradation: p52 -> 
  p100_degradation: p100 -> ","5955763: 4 species, 4 reactions
  Mr_Recruitment: Mrrec -> Mr
  Mr_Activation: Mr -> Ma
  Ma_Death: Ma -> 
  Mr_Death: Mr -> ","{""species_names"": {""p100"": ""Mr"", ""p52"": ""Ma"", ""NIK"": ""CD4"", ""p100t"": ""Mrrec""}, ""reaction_names"": {""p100_mRNA_Expressions"": ""Mr_Recruitment"", ""p100_processing"": ""Mr_Activation"", ""p52_degradation"": ""Ma_Death"", ""p100_degradation"": ""Mr_Death""}}",6,FALSE,0,0,0,0,0,0
BIOMD0000000866,BIOMD0000000971,"BIOMD0000000866: 4 species, 4 reactions
  p100_mRNA_Expressions: p100t -> p100
  p100_processing: p100 -> p52
  p52_degradation: p52 -> 
  p100_degradation: p100 -> ","3975775: 4 species, 4 reactions
  Exposed_to_Infected: Exposed -> Infected
  Infected_to_Hospitalised: Infected -> Hospitalised
  Hospitalised_to_Deceased: Hospitalised -> 
  Infected_to_Deceased: Infected -> ","{""species_names"": {""p100"": ""Infected"", ""p52"": ""Hospitalised"", ""NIK"": ""Susceptible"", ""p100t"": ""Exposed""}, ""reaction_names"": {""p100_mRNA_Expressions"": ""Exposed_to_Infected"", ""p100_processing"": ""Infected_to_Hospitalised"", ""p52_degradation"": ""Hospitalised_to_Deceased"", ""p100_degradation"": ""Infected_to_Deceased""}}",5,FALSE,0,0,0,0,0,0
BIOMD0000000866,BIOMD0000000972,"BIOMD0000000866: 4 species, 4 reactions
  p100_mRNA_Expressions: p100t -> p100
  p100_processing: p100 -> p52
  p52_degradation: p52 -> 
  p100_degradation: p100 -> ","6593892: 4 species, 4 reactions
  Exposed_to_Infected: Exposed -> Infected
  Infected_to_Hospitalised: Infected -> Hospitalised
  Hospitalised_to_Deceased: Hospitalised -> 
  Infected_to_Deceased: Infected -> ","{""species_names"": {""p100"": ""Infected"", ""p52"": ""Hospitalised"", ""NIK"": ""Susceptible"", ""p100t"": ""Exposed""}, ""reaction_names"": {""p100_mRNA_Expressions"": ""Exposed_to_Infected"", ""p100_processing"": ""Infected_to_Hospitalised"", ""p52_degradation"": ""Hospitalised_to_Deceased"", ""p100_degradation"": ""Infected_to_Deceased""}}",5,FALSE,0,0,0,0,0,0
BIOMD0000000866,BIOMD0000001033,"BIOMD0000000866: 4 species, 4 reactions
  p100_mRNA_Expressions: p100t -> p100
  p100_processing: p100 -> p52
  p52_degradation: p52 -> 
  p100_degradation: p100 -> ","982976: 4 species, 4 reactions
  M1_polarisation: M1_macrophages -> Uninfected_M2_macrophages
  M2_infection: Uninfected_M2_macrophages -> Infected_M2_macrophages
  infected_M2_lysis: Infected_M2_macrophages -> 
  M2_death: Uninfected_M2_macrophages -> ","{""species_names"": {""p100"": ""Uninfected_M2_macrophages"", ""p52"": ""Infected_M2_macrophages"", ""NIK"": ""Uninfected_tumour_cells"", ""p100t"": ""M1_macrophages""}, ""reaction_names"": {""p100_mRNA_Expressions"": ""M1_polarisation"", ""p100_processing"": ""M2_infection"", ""p52_degradation"": ""infected_M2_lysis"", ""p100_degradation"": ""M2_death""}}",3,FALSE,0,0,0,0,0,0
BIOMD0000000875,BIOMD0000000007,"BIOMD0000000875: 4 species, 8 reactions
  T_cell_source:  -> T
  T_cell_loss: T -> 
  infection: T -> T_i
  T_i_lysis: T_i -> 
  T_lysis_infect:  -> V_I
  T_lysis_noninf:  -> V_NI
  V_I_clearance: V_I -> 
  V_NI_clearance: V_NI -> ","4631264: 4 species, 8 reactions
  G2K_Creation:  -> G2K
  G2K_dissoc: G2K -> 
  Cdc2Phos: G2K -> PG2
  PG2_dissoc: PG2 -> 
  Rum1_Production:  -> R
  G1K_Creation:  -> G1K
  Rum1Deg: R -> 
  G1K_Dissociation: G1K -> ","{""species_names"": {""T"": ""G2K"", ""T_i"": ""PG2"", ""V_I"": ""R"", ""V_NI"": ""G1K""}, ""reaction_names"": {""T_cell_source"": ""G2K_Creation"", ""T_cell_loss"": ""G2K_dissoc"", ""infection"": ""Cdc2Phos"", ""T_i_lysis"": ""PG2_dissoc"", ""T_lysis_infect"": ""Rum1_Production"", ""T_lysis_noninf"": ""G1K_Creation"", ""V_I_clearance"": ""Rum1Deg"", ""V_NI_clearance"": ""G1K_Dissociation""}}",4,FALSE,0,0,0,0,0,0
BIOMD0000000875,BIOMD0000000058,"BIOMD0000000875: 4 species, 8 reactions
  T_cell_source:  -> T
  T_cell_loss: T -> 
  infection: T -> T_i
  T_i_lysis: T_i -> 
  T_lysis_infect:  -> V_I
  T_lysis_noninf:  -> V_NI
  V_I_clearance: V_I -> 
  V_NI_clearance: V_NI -> ","6549054: 4 species, 8 reactions
  Jreceptor_Cell2:  -> c2
  Jpump_Cell2: c2 -> 
  diffusion: c2 -> c1
  Jpump_Cell1: c1 -> 
  Inactivated_to_S_Cell1:  -> h1
  Inactivated_to_S_Cell2:  -> h2
  Open_to_Inactivated_Cell1: h1 -> 
  Open_to_Inactivated_Cell2: h2 -> ","{""species_names"": {""T"": ""c2"", ""T_i"": ""c1"", ""V_I"": ""h1"", ""V_NI"": ""h2""}, ""reaction_names"": {""T_cell_source"": ""Jreceptor_Cell2"", ""T_cell_loss"": ""Jpump_Cell2"", ""infection"": ""diffusion"", ""T_i_lysis"": ""Jpump_Cell1"", ""T_lysis_infect"": ""Inactivated_to_S_Cell1"", ""T_lysis_noninf"": ""Inactivated_to_S_Cell2"", ""V_I_clearance"": ""Open_to_Inactivated_Cell1"", ""V_NI_clearance"": ""Open_to_Inactivated_Cell2""}}",4,FALSE,0,0,0,0,0,0
BIOMD0000000875,BIOMD0000000240,"BIOMD0000000875: 4 species, 8 reactions
  T_cell_source:  -> T
  T_cell_loss: T -> 
  infection: T -> T_i
  T_i_lysis: T_i -> 
  T_lysis_infect:  -> V_I
  T_lysis_noninf:  -> V_NI
  V_I_clearance: V_I -> 
  V_NI_clearance: V_NI -> ","4889305: 4 species, 8 reactions
  synthesisDegU:  -> DegU
  degradation1: DegU -> 
  phosphorylation: DegU -> DegUP
  degradation2: DegUP -> 
  AprEsyn:  -> AprE
  mRNAAprEsyn:  -> mAprE
  AprEdeg: AprE -> 
  mRNAAprEdeg: mAprE -> ","{""species_names"": {""T"": ""DegU"", ""T_i"": ""DegUP"", ""V_I"": ""AprE"", ""V_NI"": ""mAprE""}, ""reaction_names"": {""T_cell_source"": ""synthesisDegU"", ""T_cell_loss"": ""degradation1"", ""infection"": ""phosphorylation"", ""T_i_lysis"": ""degradation2"", ""T_lysis_infect"": ""AprEsyn"", ""T_lysis_noninf"": ""mRNAAprEsyn"", ""V_I_clearance"": ""AprEdeg"", ""V_NI_clearance"": ""mRNAAprEdeg""}}",6,FALSE,0,0,0,0,0,0
BIOMD0000000875,BIOMD0000000766,"BIOMD0000000875: 4 species, 8 reactions
  T_cell_source:  -> T
  T_cell_loss: T -> 
  infection: T -> T_i
  T_i_lysis: T_i -> 
  T_lysis_infect:  -> V_I
  T_lysis_noninf:  -> V_NI
  V_I_clearance: V_I -> 
  V_NI_clearance: V_NI -> ","1205530: 4 species, 8 reactions
  tumor_growth:  -> U
  tumor_killing: U -> 
  tumor_infection: U -> I
  infected_tumor_death: I -> 
  effector_growth:  -> E
  virus_burst:  -> V
  effector_death: E -> 
  virus_clearance: V -> ","{""species_names"": {""T"": ""U"", ""T_i"": ""I"", ""V_I"": ""E"", ""V_NI"": ""V""}, ""reaction_names"": {""T_cell_source"": ""tumor_growth"", ""T_cell_loss"": ""tumor_killing"", ""infection"": ""tumor_infection"", ""T_i_lysis"": ""infected_tumor_death"", ""T_lysis_infect"": ""effector_growth"", ""T_lysis_noninf"": ""virus_burst"", ""V_I_clearance"": ""effector_death"", ""V_NI_clearance"": ""virus_clearance""}}",8,FALSE,0,0,0,0,0,0
BIOMD0000000875,BIOMD0000000791,"BIOMD0000000875: 4 species, 8 reactions
  T_cell_source:  -> T
  T_cell_loss: T -> 
  infection: T -> T_i
  T_i_lysis: T_i -> 
  T_lysis_infect:  -> V_I
  T_lysis_noninf:  -> V_NI
  V_I_clearance: V_I -> 
  V_NI_clearance: V_NI -> ","7277494: 4 species, 8 reactions
  effector_stimulation:  -> E
  effector_death: E -> 
  effector_conversion: E -> R
  Treg_death: R -> 
  tumor_growth:  -> T
  tgfb_secretion:  -> B
  tumor_immune: T -> 
  tgfb_decay: B -> ","{""species_names"": {""T"": ""E"", ""T_i"": ""R"", ""V_I"": ""T"", ""V_NI"": ""B""}, ""reaction_names"": {""T_cell_source"": ""effector_stimulation"", ""T_cell_loss"": ""effector_death"", ""infection"": ""effector_conversion"", ""T_i_lysis"": ""Treg_death"", ""T_lysis_infect"": ""tumor_growth"", ""T_lysis_noninf"": ""tgfb_secretion"", ""V_I_clearance"": ""tumor_immune"", ""V_NI_clearance"": ""tgfb_decay""}}",8,FALSE,0,0,0,0,0,0
BIOMD0000000875,BIOMD0000000855,"BIOMD0000000875: 4 species, 8 reactions
  T_cell_source:  -> T
  T_cell_loss: T -> 
  infection: T -> T_i
  T_i_lysis: T_i -> 
  T_lysis_infect:  -> V_I
  T_lysis_noninf:  -> V_NI
  V_I_clearance: V_I -> 
  V_NI_clearance: V_NI -> ","5947185: 4 species, 8 reactions
  Neutrophil_Activation:  -> N
  Neutrophil_Destruction_Macrophage: N -> 
  Debris_Neutrophil_Decay: N -> Pt
  Debris_Destruction_Neutrophils: Pt -> 
  Pathogen_Growth:  -> P
  Macrophage_Recruitment:  -> M
  Pathogen_Destruction_Background_Response: P -> 
  Macrophage_Activation: M -> ","{""species_names"": {""T"": ""N"", ""T_i"": ""Pt"", ""V_I"": ""P"", ""V_NI"": ""M""}, ""reaction_names"": {""T_cell_source"": ""Neutrophil_Activation"", ""T_cell_loss"": ""Neutrophil_Destruction_Macrophage"", ""infection"": ""Debris_Neutrophil_Decay"", ""T_i_lysis"": ""Debris_Destruction_Neutrophils"", ""T_lysis_infect"": ""Pathogen_Growth"", ""T_lysis_noninf"": ""Macrophage_Recruitment"", ""V_I_clearance"": ""Pathogen_Destruction_Background_Response"", ""V_NI_clearance"": ""Macrophage_Activation""}}",18,FALSE,0,0,0,0,0,0
BIOMD0000000875,BIOMD0000000872,"BIOMD0000000875: 4 species, 8 reactions
  T_cell_source:  -> T
  T_cell_loss: T -> 
  infection: T -> T_i
  T_i_lysis: T_i -> 
  T_lysis_infect:  -> V_I
  T_lysis_noninf:  -> V_NI
  V_I_clearance: V_I -> 
  V_NI_clearance: V_NI -> ","7760271: 4 species, 8 reactions
  re5:  -> s4
  re7: s4 -> 
  re4: s4 -> s3
  re8: s3 -> 
  re1:  -> s2
  re11:  -> s14
  re3: s2 -> 
  re20: s14 -> ","{""species_names"": {""T"": ""s4"", ""T_i"": ""s3"", ""V_I"": ""s2"", ""V_NI"": ""s14""}, ""reaction_names"": {""T_cell_source"": ""re5"", ""T_cell_loss"": ""re7"", ""infection"": ""re4"", ""T_i_lysis"": ""re8"", ""T_lysis_infect"": ""re1"", ""T_lysis_noninf"": ""re11"", ""V_I_clearance"": ""re3"", ""V_NI_clearance"": ""re20""}}",4,FALSE,0,0,0,0,0,0
BIOMD0000000876,BIOMD0000000687,"BIOMD0000000876: 4 species, 9 reactions
  CD4_Uninfected_Growth:  -> C_Uninfected_CD4
  CD4_Uninfected_Death: C_Uninfected_CD4 -> 
  CD4_Infected_Death: I_Infected_CD4 -> 
  CTL_Death: F_CTL -> 
  Virus_Degradation: V_Virus -> 
  CD4_Uninfected_Infection: C_Uninfected_CD4 -> I_Infected_CD4
  CD4_Infected_Clearance_CTL: I_Infected_CD4 -> 
  CTL_Stimulation:  -> F_CTL
  Virus_Production:  -> V_Virus","9171249: 4 species, 9 reactions
  Host_cell_proliferation:  -> x_0
  Host_cell_death: x_0 -> 
  Infected_cell_death_1: y_0 -> 
  Viral_particle_degradation: v_0 -> 
  CTL_cell_death: z_a -> 
  Infection_1: x_0 -> y_0
  CTL_induced_infected_cell_death_1: y_0 -> 
  Virus_particle_production:  -> v_0
  Precursor_T_cell_differentiation_2:  -> z_a","{""species_names"": {""C_Uninfected_CD4"": ""x_0"", ""I_Infected_CD4"": ""y_0"", ""F_CTL"": ""v_0"", ""V_Virus"": ""z_a""}, ""reaction_names"": {""CD4_Uninfected_Growth"": ""Host_cell_proliferation"", ""CD4_Uninfected_Death"": ""Host_cell_death"", ""CD4_Infected_Death"": ""Infected_cell_death_1"", ""CTL_Death"": ""Viral_particle_degradation"", ""Virus_Degradation"": ""CTL_cell_death"", ""CD4_Uninfected_Infection"": ""Infection_1"", ""CD4_Infected_Clearance_CTL"": ""CTL_induced_infected_cell_death_1"", ""CTL_Stimulation"": ""Virus_particle_production"", ""Virus_Production"": ""Precursor_T_cell_differentiation_2""}}",8,FALSE,0,0,0,0,0,0
